edge_id,width,density,average_speed
:1463043285_1,3.5,0.0,0.0
:1463043285_2,3.5,0.0,0.0
:1463043285_3,3.5,0.0,0.0
:1463043285_4,3.5,0.0,0.0
:1463043285_5,3.5,0.0,0.0
:1463043285_6,3.5,0.0,0.0
:1463043285_7,3.5,0.0,0.0
:1463043285_8,3.5,0.0,0.0
:1463043285_9,3.5,0.0,0.0
:1463043287_0,3.5,0.0,0.0
:1463043287_1,3.5,0.0,0.0
:1463043287_2,3.5,0.0,0.0
:1463043301_0,3.5,0.0,0.0
:1463043301_2,3.5,0.0,0.0
:1463043338_0,3.5,0.0,0.0
:1463043338_1,3.5,0.0,0.0
:1463043338_2,3.5,0.0,0.0
:1463043338_3,3.5,0.0,0.0
:1463043341_0,3.5,0.0,0.0
:1463043341_1,3.5,0.0,0.0
:1463043341_10,3.5,0.0,0.0
:1463043341_11,3.5,0.0,0.0
:1463043341_12,3.5,0.0,0.0
:1463043341_2,3.5,0.0,0.0
:1463043341_3,3.5,0.0,0.0
:1463043341_4,3.5,0.0,0.0
:1463043341_6,3.5,0.0,0.0
:1463043341_7,3.5,0.0,0.0
:1463043341_8,3.5,0.0,0.0
:1463043341_9,3.5,0.0,0.0
:1463043343_0,3.5,0.0,0.0
:1463043343_1,3.5,0.0,0.0
:1463043343_2,3.5,0.0,0.0
:1463043344_0,3.5,0.0,0.0
:1463043344_1,3.5,0.0,0.0
:1463043344_2,3.5,0.0,0.0
:1463043346_0,3.5,0.0,0.0
:1463043346_1,3.5,0.0,0.0
:1463043346_10,3.5,0.0,0.0
:1463043346_11,3.5,0.0,0.0
:1463043346_12,3.5,0.0,0.0
:1463043346_3,3.5,0.0,0.0
:1463043346_4,3.5,0.0,0.0
:1463043346_5,3.5,0.0,0.0
:1463043346_6,3.5,0.0,0.0
:1463043346_7,3.5,0.0,0.0
:1463043346_8,3.5,0.0,0.0
:1463043346_9,3.5,0.0,0.0
:1463043351_0,3.5,0.0,0.0
:1463043351_1,3.5,0.0,0.0
:1463043351_2,3.5,0.0,0.0
:1463043351_3,3.5,0.0,0.0
:1463043351_4,3.5,0.0,0.0
:1463043351_5,3.5,0.0,0.0
:1463043351_6,3.5,0.0,0.0
:1463043351_7,3.5,0.0,0.0
:1463043351_8,3.5,0.0,0.0
:1469617603_0,3.5,0.0,0.0
:1469617603_1,3.5,0.0,0.0
:1469617609_0,3.5,0.0,0.0
:1469617609_1,3.5,0.0,0.0
:1469617664_0,3.5,0.0,0.0
:1469617664_1,3.5,0.0,0.0
:1469617782_0,3.5,0.0,0.0
:1469617782_1,3.5,0.0,0.0
:1469617900_0,3.5,0.0,0.0
:1469617900_1,3.5,0.0,0.0
:1469617971_0,3.5,0.0,0.0
:1469617971_1,3.5,0.0,0.0
:148070878_0,3.5,0.0,0.0
:1485838563_0,3.5,0.0,0.0
:1485838563_1,3.5,0.0,0.0
:1485838563_2,3.5,0.0,0.0
:1485838563_3,3.5,0.0,0.0
:1485838563_4,3.5,0.0,0.0
:1485838563_5,3.5,0.0,0.0
:1485838569_0,3.5,0.0,0.0
:1485838572_0,3.5,0.0,0.0
:1486241327_0,3.5,0.0,0.0
:1486241328_0,3.5,0.0,0.0
:1502803182_0,3.5,0.0,0.0
:1502803182_1,3.5,0.0,0.0
:1502803185_0,3.5,0.0,0.0
:1502803185_1,3.5,0.0,0.0
:1502803187_0,3.5,0.0,0.0
:1502803187_1,3.5,0.0,0.0
:1502803187_2,3.5,0.0,0.0
:1502803187_3,3.5,0.0,0.0
:1502803187_5,3.5,0.0,0.0
:1502803188_0,3.5,0.0,0.0
:1502803188_2,3.5,0.0,0.0
:1502803188_3,3.5,0.0,0.0
:1502803188_4,3.5,0.0,0.0
:1502803188_5,3.5,0.0,0.0
:1502803189_0,3.5,0.0,0.0
:1502803189_1,3.5,0.0,0.0
:1502803189_2,3.5,0.0,0.0
:1502803189_3,3.5,0.0,0.0
:1502803189_5,3.5,0.0,0.0
:1502803192_0,3.5,0.0,0.0
:1502803192_1,3.5,0.0,0.0
:1502803193_0,3.5,0.0,0.0
:1502803193_1,3.5,0.0,0.0
:1502803194_0,3.5,0.0,0.0
:1502803194_1,3.5,0.0,0.0
:1502803195_0,3.5,0.0,0.0
:1502803195_2,3.5,0.0,0.0
:1502803196_0,3.5,0.0,0.0
:1502803196_1,3.5,0.0,0.0
:1502803197_0,3.5,0.0,0.0
:1502803197_1,3.5,0.0,0.0
:1502803197_2,3.5,0.0,0.0
:1502803198_0,3.5,0.0,0.0
:1502803198_1,3.5,0.0,0.0
:1502803198_2,3.5,0.0,0.0
:1502849346_0,3.5,0.0,0.0
:1502849346_1,3.5,0.0,0.0
:1502849350_0,3.5,0.0,0.0
:1502849350_1,3.5,0.0,0.0
:1502849352_0,3.5,0.0,0.0
:1502849353_0,3.5,0.0,0.0
:1502849355_0,3.5,0.0,0.0
:1502869000_0,3.5,0.0,0.0
:1502869001_0,3.5,0.0,0.0
:1505226351_0,3.5,0.0,0.0
:1505226351_1,3.5,0.0,0.0
:1505226353_0,3.5,0.0,0.0
:1516671614_0,3.5,0.0,0.0
:1516671614_2,3.5,0.0,0.0
:1516671616_0,3.5,0.0,0.0
:1516671616_1,3.5,0.0,0.0
:1516671616_2,3.5,0.0,0.0
:1516671616_3,3.5,0.0,0.0
:1516671633_0,3.5,0.0,0.0
:1516671633_1,3.5,0.0,0.0
:1516671633_2,3.5,0.0,0.0
:1516671633_3,3.5,0.0,0.0
:1516671636_0,3.5,0.0,0.0
:1516671636_1,3.5,0.0,0.0
:1516671639_0,3.5,0.0,0.0
:1516671639_1,3.5,0.0,0.0
:1516671742_0,3.5,0.0,0.0
:1516671742_1,3.5,0.0,0.0
:1516671742_2,3.5,0.0,0.0
:1516671742_3,3.5,0.0,0.0
:1516671742_4,3.5,0.0,0.0
:1516671742_5,3.5,0.0,0.0
:1516671742_6,3.5,0.0,0.0
:1516671742_7,3.5,0.0,0.0
:1516671742_8,3.5,0.0,0.0
:1516671744_0,3.5,0.0,0.0
:1516671744_1,3.5,0.0,0.0
:1516671795_0,3.5,0.0,0.0
:1516671795_1,3.5,0.0,0.0
:1516671822_0,3.5,0.0,0.0
:1516671822_1,3.5,0.0,0.0
:1516671854_0,3.5,0.0,0.0
:1516671856_0,3.5,0.0,0.0
:1516827444_0,3.5,0.0,0.0
:1516827513_0,3.5,0.0,0.0
:1516827513_1,3.5,0.0,0.0
:1516827513_2,3.5,0.0,0.0
:1516827513_3,3.5,0.0,0.0
:1516827516_0,3.5,0.0,0.0
:1516827516_1,3.5,0.0,0.0
:1516827516_10,3.5,0.0,0.0
:1516827516_11,3.5,0.0,0.0
:1516827516_2,3.5,0.0,0.0
:1516827516_3,3.5,0.0,0.0
:1516827516_4,3.5,0.0,0.0
:1516827516_5,3.5,0.0,0.0
:1516827516_6,3.5,0.0,0.0
:1516827516_7,3.5,0.0,0.0
:1516827516_8,3.5,0.0,0.0
:1516827516_9,3.5,0.0,0.0
:1516827546_0,3.5,0.0,0.0
:1516827634_0,3.5,0.0,0.0
:1516827634_1,3.5,0.0,0.0
:1516827634_2,3.5,0.0,0.0
:1516827634_3,3.5,0.0,0.0
:1516827662_0,3.5,0.0,0.0
:1516827662_3,3.5,0.0,0.0
:1516827705_0,3.5,0.0,0.0
:1516827721_0,3.5,0.0,0.0
:1516827760_0,3.5,0.0,0.0
:1516827773_0,3.5,0.0,0.0
:1516827773_1,3.5,0.0,0.0
:1516827946_0,3.5,0.0,0.0
:1516827967_0,3.5,0.0,0.0
:1516827987_0,3.5,0.0,0.0
:1516827987_1,3.5,0.0,0.0
:1516827987_2,3.5,0.0,0.0
:1516827987_3,3.5,0.0,0.0
:1516827987_4,3.5,0.0,0.0
:1516827987_5,3.5,0.0,0.0
:1516827987_6,3.5,0.0,0.0
:1516827987_7,3.5,0.0,0.0
:1516827990_0,3.5,0.0,0.0
:1516828006_0,3.5,0.0,0.0
:1516828006_1,3.5,0.0,0.0
:1516828006_2,3.5,0.0,0.0
:1516828006_3,3.5,0.0,0.0
:1516828044_0,3.5,0.0,0.0
:1517771403_0,3.5,0.0,0.0
:1517771404_0,3.5,0.0,0.0
:1517771404_1,3.5,0.0,0.0
:1517771404_2,3.5,0.0,0.0
:1517771404_3,3.5,0.0,0.0
:1517771404_4,3.5,0.0,0.0
:1517771404_5,3.5,0.0,0.0
:1517771404_6,3.5,0.0,0.0
:1517771404_7,3.5,0.0,0.0
:1517771404_8,3.5,0.0,0.0
:1517771425_0,3.5,0.0,0.0
:1517771428_0,3.5,0.0,0.0
:1517771428_1,3.5,0.0,0.0
:1517771428_2,3.5,0.0,0.0
:1517771428_3,3.5,0.0,0.0
:1517771428_4,3.5,0.0,0.0
:1517771428_5,3.5,0.0,0.0
:1517771431_0,3.5,0.0,0.0
:1517771431_1,3.5,0.0,0.0
:1517771431_2,3.5,0.0,0.0
:1517771431_3,3.5,0.0,0.0
:1517771431_4,3.5,0.0,0.0
:1517771431_5,3.5,0.0,0.0
:1517771431_6,3.5,0.0,0.0
:1517771431_7,3.5,0.0,0.0
:1517771431_8,3.5,0.0,0.0
:1517771432_0,3.5,0.0,0.0
:1517771432_1,3.5,0.0,0.0
:1517771432_10,3.5,0.0,0.0
:1517771432_11,3.5,0.0,0.0
:1517771432_2,3.5,0.0,0.0
:1517771432_3,3.5,0.0,0.0
:1517771432_4,3.5,0.0,0.0
:1517771432_5,3.5,0.0,0.0
:1517771432_6,3.5,0.0,0.0
:1517771432_7,3.5,0.0,0.0
:1517771432_8,3.5,0.0,0.0
:1517771432_9,3.5,0.0,0.0
:1517771439_0,3.5,0.0,0.0
:1517771439_1,3.5,0.0,0.0
:1517771439_2,3.5,0.0,0.0
:1517771439_3,3.5,0.0,0.0
:1517771439_4,3.5,0.0,0.0
:1517771439_5,3.5,0.0,0.0
:1517771439_6,3.5,0.0,0.0
:1517771439_7,3.5,0.0,0.0
:1517771439_8,3.5,0.0,0.0
:1517771467_0,3.5,0.0,0.0
:1517771467_1,3.5,0.0,0.0
:1517771467_2,3.5,0.0,0.0
:1517771467_3,3.5,0.0,0.0
:1517771467_4,3.5,0.0,0.0
:1517771467_5,3.5,0.0,0.0
:1517771467_6,3.5,0.0,0.0
:1517771467_7,3.5,0.0,0.0
:1517771467_8,3.5,0.0,0.0
:1517771469_0,3.5,0.0,0.0
:1517771469_1,3.5,0.0,0.0
:1517771469_2,3.5,0.0,0.0
:1517771469_3,3.5,0.0,0.0
:1517771469_4,3.5,0.0,0.0
:1517771469_5,3.5,0.0,0.0
:1517771469_6,3.5,0.0,0.0
:1517771469_7,3.5,0.0,0.0
:1517771469_8,3.5,0.0,0.0
:1517771478_0,3.5,0.0,0.0
:1517771478_1,3.5,0.0,0.0
:1517771478_2,3.5,0.0,0.0
:1517771478_3,3.5,0.0,0.0
:1517771478_4,3.5,0.0,0.0
:1517771478_5,3.5,0.0,0.0
:1517771478_6,3.5,0.0,0.0
:1517771478_7,3.5,0.0,0.0
:1517771478_8,3.5,0.0,0.0
:1517771497_0,3.5,0.0,0.0
:1517771497_1,3.5,0.0,0.0
:1517771497_2,3.5,0.0,0.0
:1517771497_3,3.5,0.0,0.0
:1517771497_4,3.5,0.0,0.0
:1517771497_5,3.5,0.0,0.0
:1517771497_6,3.5,0.0,0.0
:1517771497_7,3.5,0.0,0.0
:1517771497_8,3.5,0.0,0.0
:1517771503_0,3.5,0.0,0.0
:1517771503_1,3.5,0.0,0.0
:1517771503_2,3.5,0.0,0.0
:1517771503_3,3.5,0.0,0.0
:1517771503_4,3.5,0.0,0.0
:1517771503_5,3.5,0.0,0.0
:1517771503_6,3.5,0.0,0.0
:1517771503_7,3.5,0.0,0.0
:1517771503_8,3.5,0.0,0.0
:1517771529_0,3.5,0.0,0.0
:1517771529_1,3.5,0.0,0.0
:1517771529_2,3.5,0.0,0.0
:1517771529_3,3.5,0.0,0.0
:1517771561_0,3.5,0.0,0.0
:1517771563_0,3.5,0.0,0.0
:1517771589_0,3.5,0.0,0.0
:1517771635_0,3.5,0.0,0.0
:1517771635_1,3.5,0.0,0.0
:1517771635_2,3.5,0.0,0.0
:1517771635_3,3.5,0.0,0.0
:1517771635_4,3.5,0.0,0.0
:1517771635_6,3.5,0.0,0.0
:1517771635_7,3.5,0.0,0.0
:1517771635_8,3.5,0.0,0.0
:1517771635_9,3.5,0.0,0.0
:1517771653_0,3.5,0.0,0.0
:1518398508_0,3.5,0.0,0.0
:1518398516_0,3.5,0.0,0.0
:1518398532_0,3.5,0.0,0.0
:1518398538_0,3.5,0.0,0.0
:1518398542_0,3.5,0.0,0.0
:1518398550_0,3.5,0.0,0.0
:1518398604_0,3.5,0.0,0.0
:1518398629_0,3.5,0.0,0.0
:1518398629_1,3.5,0.0,0.0
:1518398634_0,3.5,0.0,0.0
:1518398634_1,3.5,0.0,0.0
:1518398634_2,3.5,0.0,0.0
:1518398634_3,3.5,0.0,0.0
:1518398634_4,3.5,0.0,0.0
:1518398634_5,3.5,0.0,0.0
:1518398635_0,3.5,0.0,0.0
:1518398656_0,3.5,0.0,0.0
:1518398658_0,3.5,0.0,0.0
:1518398667_0,3.5,0.0,0.0
:1518398676_0,3.5,0.0,0.0
:1518398685_0,3.5,0.0,0.0
:1518398690_0,3.5,0.0,0.0
:1518398720_0,3.5,0.0,0.0
:1518398720_1,3.5,0.0,0.0
:1518398736_0,3.5,0.0,0.0
:1518398736_1,3.5,0.0,0.0
:1518398767_0,3.5,0.0,0.0
:1518398767_1,3.5,0.0,0.0
:1518398788_0,3.5,0.0,0.0
:1518398788_1,3.5,0.0,0.0
:1518398788_2,3.5,0.0,0.0
:1518398788_3,3.5,0.0,0.0
:1518398788_4,3.5,0.0,0.0
:1518398788_5,3.5,0.0,0.0
:1518398814_0,3.5,0.0,0.0
:1518398814_1,3.5,0.0,0.0
:1518398826_0,3.5,0.0,0.0
:1518398826_1,3.5,0.0,0.0
:1518398826_2,3.5,0.0,0.0
:1518398826_3,3.5,0.0,0.0
:1518398841_0,3.5,0.0,0.0
:1518486509_0,3.5,0.0,0.0
:1518486862_0,3.5,0.0,0.0
:1518486862_1,3.5,0.0,0.0
:1518486862_2,3.5,0.0,0.0
:1518486862_3,3.5,0.0,0.0
:1518486862_4,3.5,0.0,0.0
:1518486862_5,3.5,0.0,0.0
:1518486862_6,3.5,0.0,0.0
:1518486862_7,3.5,0.0,0.0
:1535499370_0,3.5,0.0,0.0
:1541501837_0,3.5,0.0,0.0
:1541501849_0,3.5,0.0,0.0
:1541501849_1,3.5,0.0,0.0
:1541501849_2,3.5,0.0,0.0
:1541501849_3,3.5,0.0,0.0
:1541501855_0,3.5,0.0,0.0
:1541501855_1,3.5,0.0,0.0
:1541501855_2,3.5,0.0,0.0
:1541501855_3,3.5,0.0,0.0
:1541501858_0,3.5,0.0,0.0
:1541501858_1,3.5,0.0,0.0
:1541501858_2,3.5,0.0,0.0
:1541501858_3,3.5,0.0,0.0
:1541501860_0,3.5,0.0,0.0
:1541501860_1,3.5,0.0,0.0
:1541501860_2,3.5,0.0,0.0
:1541501860_3,3.5,0.0,0.0
:1541501860_4,3.5,0.0,0.0
:1541501860_5,3.5,0.0,0.0
:1541501860_6,3.5,0.0,0.0
:1541501860_7,3.5,0.0,0.0
:1541501860_8,3.5,0.0,0.0
:15514012_0,3.5,0.0,0.0
:15514012_1,3.5,0.0,0.0
:15514012_2,3.5,0.0,0.0
:15514012_3,3.5,0.0,0.0
:15514012_4,3.5,0.0,0.0
:15514012_5,3.5,0.0,0.0
:15514017_0,3.5,0.0,0.0
:15514407_0,3.5,0.0,0.0
:15514407_1,3.5,0.0,0.0
:15514407_2,3.5,0.0,0.0
:15514407_3,3.5,0.0,0.0
:15514407_4,3.5,0.0,0.0
:15514407_5,3.5,0.0,0.0
:15514469_0,3.5,0.0,0.0
:15514469_1,3.5,0.0,0.0
:15514469_2,3.5,0.0,0.0
:15514469_3,3.5,0.0,0.0
:15514469_4,3.5,0.0,0.0
:15514469_5,3.5,0.0,0.0
:15514469_6,3.5,0.0,0.0
:15514469_7,3.5,0.0,0.0
:15514469_8,3.5,0.0,0.0
:15514483_0,3.5,0.0,0.0
:15514495_0,3.5,0.0,0.0
:15514495_1,3.5,0.0,0.0
:15514495_2,3.5,0.0,0.0
:15514495_3,3.5,0.0,0.0
:15514495_4,3.5,0.0,0.0
:15514495_5,3.5,0.0,0.0
:1559670284_0,3.5,0.0,0.0
:1559670284_1,3.5,0.0,0.0
:16083102_0,3.5,0.0,0.0
:16083102_1,3.5,0.0,0.0
:16083102_2,3.5,0.0,0.0
:16083102_3,3.5,0.0,0.0
:16083102_4,3.5,0.0,0.0
:16083102_5,3.5,0.0,0.0
:16083102_6,3.5,0.0,0.0
:16083432_0,3.5,0.0,0.0
:16083432_1,3.5,0.0,0.0
:16083432_11,3.5,0.0,0.0
:16083432_2,3.5,0.0,0.0
:16083432_3,3.5,0.0,0.0
:16083432_4,3.5,0.0,0.0
:16083432_6,3.5,0.0,0.0
:16083432_7,3.5,0.0,0.0
:16083432_8,3.5,0.0,0.0
:16083603_0,3.5,0.0,0.0
:16083603_1,3.5,0.0,0.0
:16083603_2,3.5,0.0,0.0
:16083603_3,3.5,0.0,0.0
:16083603_4,3.5,0.0,0.0
:16083603_5,3.5,0.0,0.0
:16083603_6,3.5,0.0,0.0
:16083603_7,3.5,0.0,0.0
:16083608_0,3.5,0.0,0.0
:16083608_1,3.5,0.0,0.0
:16083670_0,3.5,0.0,0.0
:16083670_1,3.5,0.0,0.0
:16084021_0,3.5,0.0,0.0
:16084617_0,3.5,0.0,0.0
:16084660_0,3.5,0.0,0.0
:16084701_0,3.5,0.0,0.0
:16084701_1,3.5,0.0,0.0
:16084701_3,3.5,0.0,0.0
:16084701_5,3.5,0.0,0.0
:16084735_0,3.5,0.0,0.0
:16084735_1,3.5,0.0,0.0
:16084776_0,3.5,0.0,0.0
:16084776_1,3.5,0.0,0.0
:1623480664_0,3.5,0.0,0.0
:1623480664_1,3.5,0.0,0.0
:1623480669_0,3.5,0.0,0.0
:1625069923_0,3.5,0.0,0.0
:1625069923_1,3.5,0.0,0.0
:1625070444_0,3.5,0.0,0.0
:1625070444_1,3.5,0.0,0.0
:1625070458_0,3.5,0.0,0.0
:1625070764_0,3.5,0.0,0.0
:1625070764_1,3.5,0.0,0.0
:1625070764_2,3.5,0.0,0.0
:1625070764_3,3.5,0.0,0.0
:1625070769_0,3.5,0.0,0.0
:1625070769_1,3.5,0.0,0.0
:1625070769_2,3.5,0.0,0.0
:1625070769_3,3.5,0.0,0.0
:1625070769_4,3.5,0.0,0.0
:1625070769_5,3.5,0.0,0.0
:1625070769_6,3.5,0.0,0.0
:1625070769_7,3.5,0.0,0.0
:1625070769_8,3.5,0.0,0.0
:1625070779_0,3.5,0.0,0.0
:1625070779_1,3.5,0.0,0.0
:1625070779_2,3.5,0.0,0.0
:1625070779_3,3.5,0.0,0.0
:1625070779_4,3.5,0.0,0.0
:1625070779_5,3.5,0.0,0.0
:1625070779_6,3.5,0.0,0.0
:1625070779_7,3.5,0.0,0.0
:1625070779_8,3.5,0.0,0.0
:1625070815_0,3.5,0.0,0.0
:1625070815_1,3.5,0.0,0.0
:1625070815_2,3.5,0.0,0.0
:1625070815_3,3.5,0.0,0.0
:1625070825_0,3.5,0.0,0.0
:1625070825_1,3.5,0.0,0.0
:1625070825_2,3.5,0.0,0.0
:1625070825_3,3.5,0.0,0.0
:1625070837_0,3.5,0.0,0.0
:1625070837_1,3.5,0.0,0.0
:1625070837_2,3.5,0.0,0.0
:1625070837_3,3.5,0.0,0.0
:1625070839_0,3.5,0.0,0.0
:162543_0,3.5,0.0,0.0
:162543_2,3.5,0.0,0.0
:162543_4,3.5,0.0,0.0
:162543_5,3.5,0.0,0.0
:162547_0,3.5,0.0,0.0
:162547_1,3.5,0.0,0.0
:162547_10,3.5,0.0,0.0
:162547_11,3.5,0.0,0.0
:162547_12,3.5,0.0,0.0
:162547_13,3.5,0.0,0.0
:162547_14,3.5,0.0,0.0
:162547_2,3.5,0.0,0.0
:162547_3,3.5,0.0,0.0
:162547_4,3.5,0.0,0.0
:162547_5,3.5,0.0,0.0
:162547_6,3.5,0.0,0.0
:162547_7,3.5,0.0,0.0
:162547_8,3.5,0.0,0.0
:162547_9,3.5,0.0,0.0
:162555_0,3.5,0.0,0.0
:162555_1,3.5,0.0,0.0
:162556_0,3.5,0.0,0.0
:162556_1,3.5,0.0,0.0
:162556_2,3.5,0.0,0.0
:162556_3,3.5,0.0,0.0
:1630071671_0,3.5,0.0,0.0
:16420971_0,3.5,0.0,0.0
:16420971_1,3.5,0.0,0.0
:16420971_2,3.5,0.0,0.0
:16420971_3,3.5,0.0,0.0
:16420971_4,3.5,0.0,0.0
:16420971_5,3.5,0.0,0.0
:16420971_6,3.5,0.0,0.0
:16420971_7,3.5,0.0,0.0
:16420971_8,3.5,0.0,0.0
:16420971_9,3.5,0.0,0.0
:16422186_0,3.5,0.0,0.0
:1665255749_0,3.5,0.0,0.0
:1665255749_1,3.5,0.0,0.0
:1665255749_2,3.5,0.0,0.0
:1665255749_3,3.5,0.0,0.0
:1665255750_0,3.5,0.0,0.0
:1665255750_1,3.5,0.0,0.0
:1720592223_0,3.5,0.0,0.0
:1720592223_1,3.5,0.0,0.0
:1720592255_0,3.5,0.0,0.0
:1720592255_1,3.5,0.0,0.0
:1720592255_2,3.5,0.0,0.0
:1720592255_3,3.5,0.0,0.0
:1720592255_4,3.5,0.0,0.0
:1720592255_5,3.5,0.0,0.0
:1720592255_6,3.5,0.0,0.0
:1720592255_7,3.5,0.0,0.0
:1720592255_8,3.5,0.0,0.0
:18358379_0,3.5,0.0,0.0
:18358379_1,3.5,0.0,0.0
:18358379_10,3.5,0.0,0.0
:18358379_11,3.5,0.0,0.0
:18358379_2,3.5,0.0,0.0
:18358379_3,3.5,0.0,0.0
:18358379_4,3.5,0.0,0.0
:18358379_5,3.5,0.0,0.0
:18358379_6,3.5,0.0,0.0
:18358379_7,3.5,0.0,0.0
:18358379_8,3.5,0.0,0.0
:18358379_9,3.5,0.0,0.0
:18358388_0,3.5,0.0,0.0
:18358388_1,3.5,0.0,0.0
:18358388_2,3.5,0.0,0.0
:18358388_3,3.5,0.0,0.0
:18358388_4,3.5,0.0,0.0
:18358388_5,3.5,0.0,0.0
:18358388_6,3.5,0.0,0.0
:18358388_7,3.5,0.0,0.0
:18358388_8,3.5,0.0,0.0
:18358390_0,3.5,0.0,0.0
:18358390_1,3.5,0.0,0.0
:18358390_2,3.5,0.0,0.0
:18358390_3,3.5,0.0,0.0
:18358390_4,3.5,0.0,0.0
:18358390_5,3.5,1.0,6.916504858937352
:18358390_6,3.5,0.0,0.0
:18358390_7,3.5,0.0,0.0
:18358391_0,3.5,0.0,0.0
:18358391_2,3.5,0.0,0.0
:18358391_4,3.5,0.0,0.0
:18358391_5,3.5,0.0,0.0
:18358396_0,3.5,0.0,0.0
:18358396_1,3.5,0.0,0.0
:18358396_10,3.5,0.0,0.0
:18358396_11,3.5,0.0,0.0
:18358396_12,3.5,0.0,0.0
:18358396_2,3.5,0.0,0.0
:18358396_3,3.5,0.0,0.0
:18358396_4,3.5,0.0,0.0
:18358396_5,3.5,0.0,0.0
:18358396_6,3.5,0.0,0.0
:18358396_7,3.5,0.0,0.0
:18358396_8,3.5,0.0,0.0
:18358396_9,3.5,0.0,0.0
:18358397_0,3.5,0.0,0.0
:18358397_1,3.5,0.0,0.0
:18358397_2,3.5,0.0,0.0
:18358397_3,3.5,0.0,0.0
:18358397_4,3.5,0.0,0.0
:18358397_5,3.5,0.0,0.0
:18358397_6,3.5,0.0,0.0
:18358397_7,3.5,0.0,0.0
:1855982054_0,3.5,0.0,0.0
:1855982054_1,3.5,0.0,0.0
:1855982054_2,3.5,0.0,0.0
:1855982054_3,3.5,0.0,0.0
:1855982054_4,3.5,0.0,0.0
:1855982054_6,3.5,0.0,0.0
:1875102874_0,3.5,0.0,0.0
:1875102874_1,3.5,0.0,0.0
:1875102874_3,3.5,0.0,0.0
:1875102874_4,3.5,0.0,0.0
:1875102874_5,3.5,0.0,0.0
:1875102874_6,3.5,0.0,0.0
:1875102874_7,3.5,0.0,0.0
:1875102874_8,3.5,0.0,0.0
:1875103009_0,3.5,0.0,0.0
:1875103011_0,3.5,0.0,0.0
:1875103049_0,3.5,0.0,0.0
:1875103049_1,3.5,0.0,0.0
:1875103049_2,3.5,0.0,0.0
:1875103049_3,3.5,0.0,0.0
:2043698667_0,3.5,0.0,0.0
:20640328_0,3.5,0.0,0.0
:20640328_1,3.5,0.0,0.0
:20640328_10,3.5,0.0,0.0
:20640328_11,3.5,0.0,0.0
:20640328_2,3.5,0.0,0.0
:20640328_4,3.5,0.0,0.0
:20640328_5,3.5,0.0,0.0
:20640328_6,3.5,0.0,0.0
:20640328_7,3.5,0.0,0.0
:20640328_9,3.5,0.0,0.0
:20640373_0,3.5,0.0,0.0
:20640373_1,3.5,0.0,0.0
:2193443350_0,3.5,0.0,0.0
:2193443350_2,3.5,0.0,0.0
:2193443354_0,3.5,0.0,0.0
:2193443354_1,3.5,0.0,0.0
:2193443354_2,3.5,0.0,0.0
:2193443354_3,3.5,0.0,0.0
:2193443354_4,3.5,0.0,0.0
:2193443354_5,3.5,0.0,0.0
:2193443356_0,3.5,0.0,0.0
:2193443356_3,3.5,0.0,0.0
:2193443364_0,3.5,0.0,0.0
:2193443371_0,3.5,0.0,0.0
:2193443371_1,3.5,0.0,0.0
:2193443371_3,3.5,0.0,0.0
:2193443380_0,3.5,0.0,0.0
:2193443380_1,3.5,0.0,0.0
:2193443385_0,3.5,0.0,0.0
:2193443385_1,3.5,0.0,0.0
:2193443385_2,3.5,0.0,0.0
:2193443385_3,3.5,0.0,0.0
:2193443387_0,3.5,0.0,0.0
:2193443397_0,3.5,0.0,0.0
:2193443397_1,3.5,0.0,0.0
:2193443402_0,3.5,0.0,0.0
:2193443402_1,3.5,0.0,0.0
:2193443403_0,3.5,0.0,0.0
:2193443403_1,3.5,0.0,0.0
:2193443403_3,3.5,0.0,0.0
:2193443403_4,3.5,0.0,0.0
:2193443404_0,3.5,0.0,0.0
:2193443404_1,3.5,0.0,0.0
:2193443409_0,3.5,0.0,0.0
:2193443409_1,3.5,0.0,0.0
:2193443409_2,3.5,0.0,0.0
:2193443409_3,3.5,0.0,0.0
:2193443438_0,3.5,0.0,0.0
:2193443438_2,3.5,0.0,0.0
:2193443440_0,3.5,0.0,0.0
:2193443459_0,3.5,0.0,0.0
:2207137831_0,3.5,0.0,0.0
:2207137831_1,3.5,0.0,0.0
:2207137831_2,3.5,0.0,0.0
:2207137831_3,3.5,0.0,0.0
:2207137832_0,3.5,0.0,0.0
:2207137832_1,3.5,0.0,0.0
:2207137832_2,3.5,0.0,0.0
:2207137833_0,3.5,0.0,0.0
:2207137833_1,3.5,0.0,0.0
:2207137833_10,3.5,0.0,0.0
:2207137833_11,3.5,0.0,0.0
:2207137833_2,3.5,0.0,0.0
:2207137833_3,3.5,0.0,0.0
:2207137833_4,3.5,0.0,0.0
:2207137833_5,3.5,0.0,0.0
:2207137833_6,3.5,0.0,0.0
:2207137833_7,3.5,0.0,0.0
:2207137833_8,3.5,0.0,0.0
:2207137833_9,3.5,0.0,0.0
:2207137834_0,3.5,0.0,0.0
:2207137834_1,3.5,0.0,0.0
:2207137834_2,3.5,0.0,0.0
:2207137835_0,3.5,0.0,0.0
:2207137835_1,3.5,0.0,0.0
:2207137835_2,3.5,0.0,0.0
:2207137835_3,3.5,0.0,0.0
:2207137843_0,3.5,0.0,0.0
:2207137845_0,3.5,0.0,0.0
:2207137850_0,3.5,0.0,0.0
:2207137852_0,3.5,0.0,0.0
